"MEdarkgreen" "MEdarkred" "MEdarkturquoise" "MEdarkorange" "MEgreenyellow" "MEsalmon" "MEblue" "MEpurple" "MEorange" "MEgreen" "MEgrey60" "MEred" "MElightyellow" "MEblack" "MEcyan" "MElightcyan" "MEroyalblue" "MElightgreen" "MEwhite" "MEbrown" "MEdarkgrey" "MEmidnightblue" "MEyellow" "MEmagenta" "MEpink"
"PHW20_Z1_2" -0.023462348250649 -0.0604240382416061 -0.126493311423014 -0.0222647894611626 0.00827470925618857 0.00147127901872983 -0.00646714860287863 0.0343727844771502 -0.0323478272891248 -0.0303854085578091 -0.0102688912770663 -0.00464020536293009 0.0309505110869487 0.322087677003918 0.0162585398562407 0.110058890504285 -0.015339608730383 -0.0294016253964609 -0.0906993118007818 -0.0199325145711904 -0.00399421292880116 -0.00935071235927033 0.00739027283914353 -0.0398881371005793 0.0342567167116397
"PHW20_Z1_3" -0.00226169819206593 -0.113502968806203 -0.0366079915559582 -0.03710069293649 0.00478195250246045 0.0114025420622961 0.131578808569945 -0.0467367971618378 -0.0142260681110838 -0.0439188990354284 -0.00636840141885583 -0.00603939502803335 0.0560837872268504 0.275172975208125 0.00920877179650042 0.119866446498644 -0.0371069083393195 -0.0214120016921415 0.298524159700942 -0.0168699129753435 -0.0187520448569451 -0.004059796607571 0.0735619045012925 0.00681134700679205 0.156328971551848
"PHW20_Z2_1" -0.0276797921410589 -0.0247443336419879 0.0333133192164011 -0.0194782798093376 0.00205350640543907 0.0116381416005233 0.0176465247782768 0.100996635589653 -0.0114167253318809 -0.0261904285706335 -0.00652433168327668 -0.0215717917178662 0.0867032203283558 0.301378597278387 -0.00369902027403719 0.184760772805107 -0.0224643285215689 -0.0626831774011084 -0.0504225741821221 -0.0220901116804565 -0.00402220451920903 -0.0208498401770602 0.09397718353293 -0.0133416426887271 0.0448321899420673
"PHW20_Z2_2" -0.0191466485957091 0.067964864502163 -0.11332061918283 -0.0229014076136779 0.0158974319732169 0.00560402064743684 -0.0914571955892597 -0.0382645213671982 -0.0270288740600026 -0.025543062927569 -0.00602684886187079 0.00360148431247787 -0.0308454384782138 0.340004866968383 0.0262737315993904 0.0849019432893521 -0.00821602176658771 0.116642174844588 0.0151909879062342 -0.0196150854442939 -0.00548870184311025 -0.00931240597633374 -0.000387858330173174 -0.0276909902267221 0.0410643281756784
"PHW20_Z2_3" -0.0097143741488977 -0.0427476287922115 0.0313422167708918 -0.0256555026598408 0.00556178899890374 0.0183372000108372 -0.00378828684579616 -0.0806878881525135 -0.0323959800933218 -0.0353154171012872 -0.00336070532308829 -0.00401302483318611 0.169897937621676 0.324741680958554 0.0130203509370939 0.139214903922149 -0.0234863109620509 -0.0511195506605731 -0.0289403049280052 -0.0258850706217726 -0.0072424449793621 -0.0117895702564788 0.0292505159440969 -0.0195904719789042 0.0225384577354023
"PHW20_Z3_1" -0.0132509931855287 -0.0028840753470511 0.0554183184970428 -0.0172961752343788 0.0093616322649541 0.0174453742621104 -0.0692985221361057 0.0278562678334169 -0.00706209218435003 -0.0215566836399618 -0.000116308672622928 -0.00782126848265913 -0.0965478530875135 0.328132438428031 0.0127494481327814 0.176397842395883 -0.0212071277828733 0.0623369719861281 0.0337615602259077 -0.0269039544018699 -0.0070518529261835 -0.00962938470793054 0.0916710086546134 -0.00164705684627488 0.0662511072750412
"PHW20_Z3_2" -0.0221224906808215 0.10289052464662 -0.063842524015154 -0.0252394681346957 0.0072162366908042 0.0108353162177073 -0.13213341307388 -0.0634162173710709 -0.0355541509615218 -0.0268681748700201 -0.0109759316781119 -0.00306818170958106 -0.058238407190428 0.332667145940219 0.0147270344089633 0.0636463088049166 -0.00517561185583225 -0.0233399136107118 -0.0960479119266419 -0.0218926685818584 -0.0139422478437632 -0.01841406858026 0.0104413718820767 -0.0359110116293211 0.013094286770039
"PHW20_Z3_3" -0.0174418502117082 0.0326242318356224 0.053189048907914 -0.0249406945214808 0.0134549157599934 0.0132818684363341 -0.0891971573586346 -0.118927175835831 -0.0289429840894206 -0.0258014893506139 -0.00432634067441892 -0.00377567617854524 -0.0517125322450442 0.353454663224095 0.0269920495953147 0.185889079697914 -0.00932915680654425 -0.0257605826583823 -0.0238907559512906 -0.0321006364965747 -0.0120343374275641 -0.0127692833501544 -0.0139413322699099 -0.0267856799202479 -0.00199404404833718
"W64A_Z1_1" 0.000910184925832858 -0.112371469739619 -0.102221484579942 -0.00426768241675929 0.000314452344765659 -0.0332434367354756 0.0926541938633764 0.0883042095171863 -0.014793893222889 -0.0399359273045277 -0.000769555881820247 -0.0333287074111624 0.0223509978881447 0.000718747542749018 -0.00853121227675419 0.0319974336592473 0.29678550359942 -0.0753705158061928 -0.0180759219680345 0.0321332932615452 -0.0194385550231986 -0.0213620257845948 -0.0607120131820084 -0.000987692767730349 0.0934242607060018
"W64A_Z1_2" -0.0149689194284806 -0.0832432925021042 -0.10050867940614 -0.000348346009377209 -0.00108966374344931 -0.0352188006680056 -0.0476980444652138 0.0104492780894532 -0.018859887010163 -0.0260888060124415 -0.0106560530194199 -0.024946635347437 0.0591072796780069 0.0122622639371269 -0.00349896247323379 -0.0597305987930306 0.349636391320001 -0.0489537620344607 -0.13061106744309 0.0332165658653543 -0.0157425408017393 -0.0153660430532482 0.0332812471305413 -0.00779789364145037 -7.83317480687867e-05
"W64A_Z1_3" -0.0121160941228467 -0.0598886548721001 0.015319539027863 0.000856053447018686 -0.00393483883740251 -0.0267715799303412 0.0203551462228025 -0.0354443927921539 -0.00392251034975446 -0.0339841792994668 -0.0128019959660774 -0.0392064498714455 -0.0114561469771152 0.0041478814305549 -0.00517462386695486 -0.0232007070993383 0.305947446833428 -0.0545522049064925 -0.0550324323408857 0.0344669930257366 -0.0263339051121287 -0.0125099999706858 0.0715243732312137 0.00444112799714555 -0.020886525737658
"W64A_Z2_1" -0.0233655475111012 0.0128507911297659 0.0176662117828683 -0.00536385191374275 -0.00133360477261341 -0.0266522880093903 -0.0737397292705873 0.0886016209015585 -0.00719356449089093 -0.0199668016085652 -0.0141007758979737 -0.0315883915472711 -0.00864163772940107 -0.000533133957590385 -0.00488145188287001 -0.133481582078133 0.30251289984977 0.00577015724349861 -0.0787328806870748 0.0268192913527459 -0.0248863872063251 -0.0110462712783964 0.0713936109496622 -0.0107599048832377 -0.0782096391409008
"W64A_Z2_2" -0.0148472812788033 -0.0064609667314422 -0.0925410256218568 -0.00460615985366353 0.00243926431879562 -0.0323778023025481 -0.110537235023262 -0.0467392863149895 -0.0155854939107329 -0.0313723937185386 -0.0124536485423031 -0.0214705362329575 0.0949537502227261 0.0142270457382982 -0.00535315498588221 -0.131544070008319 0.327948149010286 -0.0284937623746238 -0.150676792553666 0.0289680166731864 -0.0313461125034367 -0.0215716177595924 0.0425681979401321 -0.0111045754263112 -0.000887169431960601
"W64A_Z2_3" -0.0167472855445933 -0.0175899692863309 0.00975476511626173 -0.005455220868888 3.52633330604087e-05 -0.0223007291982477 -0.0401138612307445 -0.0589294145593842 -0.0194581099282737 -0.0254618739455743 -0.0142124947991079 -0.0390442084927736 0.0941660423284425 0.00821003044561749 -0.00285983392526027 -0.097562396737649 0.310796120385754 -0.0245339044382309 -0.0629422119144179 0.0329927974986827 -0.0187841035259705 -0.0150561015312758 0.0338833248464949 0.00349577657937755 -0.037798629903375
"W64A_Z3_1" -0.00179128757090835 -0.0135095342458093 -0.0791520646548089 0.00391567962005512 0.0079738610800516 -0.0224638241234712 -0.0686821601923367 0.0183615363559981 -0.0196291536126978 -0.0301653420957477 0.0068953770115245 -0.0278122653123947 -0.0265102643563029 0.0179340598850637 0.00796629623512732 -0.0881776867621584 0.333826958079801 0.0758633660914369 0.0400007289185458 0.0373937005969003 -0.0221269560408479 -0.0125766204042173 -0.0618434281180412 0.0300884189165945 0.0770860441610545
"W64A_Z3_2" -0.0200021417459535 0.00657463943375848 -0.070512479196049 0.00672126932958265 0.00378331220514234 -0.0324802441956716 -0.130186154358569 -0.0681436790144958 -0.0188959601562721 -0.0364161224267975 -0.0111280810952245 -0.0236472952960452 0.0268883301603846 0.0171943721945356 -0.00514592276593546 -0.11803614299685 0.331526765808216 -0.0340646045647565 -0.13950603976314 0.0372119473436895 -0.034784137512655 -0.0218030689292074 0.102337209603511 0.0166084008529905 0.0404850999283779
"W64A_Z3_3" -0.0240690408679747 0.0140994214104715 0.0109220319554227 -0.000695798261064602 0.0115066132807687 -0.0277250199135722 -0.0856217240495725 -0.0864855453176821 -0.00157011654467133 -0.0219634643774851 -0.00851614510294097 -0.031058578856795 -0.00958347016093424 0.0183076845148443 0.000412351536833038 -0.110209024189584 0.311947090617438 0.132747890572561 0.0742851010882818 0.0356084024363296 -0.0304055535555984 -0.0124182036250735 0.0247291950329106 0.0171902185733719 -0.012205617034395
